Image,Species,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16
36051260904_c37c087f60_c.jpg,bellflower,3,2,44,10902,18795,10454,9456,833,430,665,7422,6454,47,21,6,2
3607392093_32cd77a4a7_c.jpg,bellflower,46,220,2333,41337,3828,137,62,59,129,425,9391,7470,47,18,14,20
36100502930_025278cbf2_c.jpg,bellflower,5252,4706,3873,27870,20297,2141,318,177,163,126,81,32,16,9,63,412
3610913923_4fc68ac2a7_c.jpg,bellflower,1364,1012,5055,9117,11408,4788,2879,2997,2432,1859,515,504,4612,13797,2582,615
3617134084_37a2a778e7_c.jpg,bellflower,252,2455,27727,26724,376,20,9,7,12,36,83,3372,3860,271,165,167
36177575991_15e4775020_c.jpg,bellflower,266,506,2252,27565,10897,144,85,67,89,184,546,21592,602,242,289,210
36230905216_97aa83615f_c.jpg,bellflower,259,749,1478,10712,15114,1694,705,522,697,1553,31843,88,19,10,39,54
3624740609_75b566cf38_c.jpg,bellflower,61,91,1150,10309,39035,5680,246,106,122,102,175,1232,5635,1438,108,46
3625533440_a3f097b238_c.jpg,bellflower,479,718,8372,35560,4463,1340,803,476,233,337,1853,10310,435,79,39,39
36275781492_ba6d867ed9_c.jpg,bellflower,330,2393,6499,35759,7682,406,157,144,178,434,8783,2490,118,48,50,65
3630387722_70e6d4b1e1_c.jpg,bellflower,1390,4306,5422,6785,12818,2779,354,456,397,403,4693,16782,2274,3090,2110,1477
36333308142_0f9e4b302e_c.jpg,bellflower,3696,6473,7320,8102,773,121,418,188,361,1772,8837,24068,1073,182,1669,483
3635013773_4559daf767_c.jpg,bellflower,8,2,2,6,10,13,26,63,330,48599,9433,5574,1431,33,4,2
36392737332_6431dca50e_c.jpg,bellflower,648,1597,3044,15543,26468,5338,1297,447,321,287,455,4071,5140,479,192,209
3641444417_3e7d54459d_c.jpg,bellflower,236,271,1690,38891,3797,116,87,74,109,238,1786,15174,2559,251,135,122
36427938112_8f99ab8b8b_c.jpg,bellflower,6983,26232,19336,3247,234,56,46,31,32,162,6567,1407,262,146,232,563
36429907322_8074bd84d3_c.jpg,bellflower,2202,9668,20656,15843,2608,208,47,34,35,106,1496,10428,1285,323,261,336
364622951_e06e9f32ba_c.jpg,bellflower,566,2299,8771,27254,2456,17,8,11,17,19,47,2126,18151,2692,687,415
36470201925_297e5e99a5_c.jpg,bellflower,6752,12166,8676,10514,7050,2722,1380,804,1478,7026,2974,1163,692,394,617,1128
3654265356_ae75ccbef0_c.jpg,bellflower,2447,6297,6470,4217,7008,6986,11280,9198,1186,2774,2032,2135,2279,200,470,557
3654323715_2a7864fa7c_c.jpg,bellflower,401,14768,17470,16812,814,8,8,15,14,17,26,1533,10278,2828,297,247
3654992110_14a4df4e5f_c.jpg,bellflower,211,7799,29731,18124,1954,0,0,0,0,0,0,718,4542,2089,204,164
3659275667_4485e65922_c.jpg,bellflower,15,0,6,150,1222,212,88,124,110,215,1046,61516,755,43,21,13
3662957539_045197f368_c.jpg,bellflower,360,2492,9151,23163,15715,2660,1478,2190,2626,4170,1216,208,38,14,43,12
36647107605_745053c23d_c.jpg,bellflower,564,499,20708,28768,9365,619,474,125,149,444,2865,899,13,5,25,14
36655818275_90a82716d2_c.jpg,bellflower,5007,2732,1821,2847,4329,3375,3954,3825,5407,5509,6938,10062,4286,1209,2175,2060
3668363447_c92441b728_c.jpg,bellflower,10320,31813,7674,350,64,50,49,352,2390,258,228,1523,4609,1174,2958,1724
36683803882_dc6374c6a6_c.jpg,bellflower,21,744,2643,33937,19538,436,156,122,161,372,6529,816,33,5,16,7
3670469366_11df88953e_c.jpg,bellflower,945,2734,24992,31117,887,309,360,362,386,357,493,582,290,55,1573,94
3670473722_10b64d9e4e_c.jpg,bellflower,0,31,593,37919,8016,5250,4259,4421,4783,261,3,0,0,0,0,0
3672194752_29e9b055ed_c.jpg,bellflower,19,33,8671,49439,333,25,10,11,13,32,182,6676,59,11,15,7
3672673304_73a684cc1e_c.jpg,bellflower,640,627,1343,3399,9663,11415,3494,1030,888,1030,1734,11900,17241,621,290,221
3672673528_5e0bc5ae3b_c.jpg,bellflower,471,914,2669,14658,5967,1844,923,380,323,366,750,16395,18702,528,366,280
3672673760_71efe1724d_c.jpg,bellflower,2430,8069,6501,7981,6854,2785,1719,907,990,4165,7575,12774,1847,265,315,359
3672674054_775e7b948b_c.jpg,bellflower,598,545,1996,22403,9006,2292,586,355,294,362,716,14211,11228,465,267,212
3674543571_559111809e_c.jpg,bellflower,9942,4134,8685,4636,6584,6943,1090,688,832,1377,4410,6939,6092,2319,571,294
3677326323_10e5a70dde_c.jpg,bellflower,136,206,228,1836,11638,93,61,65,75,331,28717,21662,232,101,78,77
3681955309_789acf7995_c.jpg,bellflower,5,9,37,1424,32058,10778,3845,1727,1986,3585,9480,598,2,0,1,1
36845733753_8fe53c1522_c.jpg,bellflower,551,980,10307,39962,2410,308,30,6,5,5,59,5910,4328,256,214,205
3687856355_9e76ed8713_c.jpg,bellflower,1034,1725,2528,4972,2135,387,220,198,285,625,2777,46353,1248,348,277,424
3688173479_421d3eb54f_c.jpg,bellflower,6585,1817,2144,6248,12396,7892,6291,3651,1648,947,2001,5370,208,210,1040,7088
3688643900_a7261d66d5_c.jpg,bellflower,7906,1350,2424,8111,1235,111,69,46,92,231,936,27190,12344,1061,690,1740
3693231410_ff439d7527_c.jpg,bellflower,6923,3696,2306,3711,2973,857,489,282,329,751,13101,17913,2223,1421,5289,3272
3701499332_d13e5d7031_c.jpg,bellflower,73,84,331,6649,26633,7274,1378,704,683,898,1892,18343,447,88,40,19
3707128676_a45175f0c0_c.jpg,bellflower,1911,10071,4305,15579,7237,1522,1133,1509,3763,12529,4209,920,283,91,258,216
3713451620_4084d5047d_c.jpg,bellflower,5285,6013,4495,7014,3059,646,974,1115,3503,22541,5264,1370,672,1093,1468,1024
3716155435_2327645296_c.jpg,bellflower,3240,1224,2449,6098,5835,2511,666,306,372,585,2595,26364,4479,1671,3077,4064
3717052735_2006d86ac4_c.jpg,bellflower,399,24738,17098,13993,2902,15,9,6,9,29,114,1097,4032,809,185,101
3717578311_736ee8ebfe_c.jpg,bellflower,2210,755,2036,7765,23457,5350,1364,726,932,1257,11218,4030,2431,743,812,450
3723699864_8cdf1b25d4_c.jpg,bellflower,1050,1103,3338,11606,27716,11062,847,407,340,729,1753,2499,2095,353,425,213
3726067113_10e8bf3e38_c.jpg,bellflower,2858,366,918,3263,3478,872,2270,778,1972,8630,8415,8791,12769,7339,2135,682
3727851656_93d7afb2cd_c.jpg,bellflower,125,182,3678,31529,7564,2052,628,1281,456,564,7494,9836,84,15,46,2
3728222615_d482353e4a_c.jpg,bellflower,593,742,2201,37056,246,31,19,12,18,71,652,7512,14678,918,436,351
3730180865_9317e8ed59_c.jpg,bellflower,412,458,2003,25303,7937,1528,599,403,454,571,8903,14494,1751,399,188,133
373338926_ec24e8919e_c.jpg,bellflower,685,891,2146,28146,16811,1230,446,351,229,209,152,102,234,5864,6756,1284
3739681460_8f73ae7439_c.jpg,bellflower,700,1201,7638,16046,18886,304,140,102,139,167,420,14463,4160,903,163,104
3753640768_a137685c37_c.jpg,bellflower,135,812,4417,34922,18999,735,365,349,458,821,992,2289,76,45,45,76
3765301248_7c0aa575ed_c.jpg,bellflower,4530,18174,7900,6144,291,37,22,24,33,114,14700,7436,2690,1350,999,1092
3765810116_98c7762d39_c.jpg,bellflower,9895,54,709,652,157,34,217,48,132,649,41317,11364,192,47,42,27
37990836445_433e22ffc7_c.jpg,bellflower,543,1362,5212,38767,12460,492,159,127,131,134,252,4797,610,186,141,163
3811864760_dafd7717cb_c.jpg,bellflower,158,250,691,12036,42462,2806,316,182,226,361,1423,4411,89,35,39,51
3836704963_bc9d92924b_c.jpg,bellflower,15,77,1754,3144,29650,14894,4909,2737,1172,1996,5068,17,6,91,4,2
3840629388_74c5727955_c.jpg,bellflower,1590,143,432,719,9214,35610,4383,1023,820,678,7326,2337,764,207,237,53
3925599636_c3a4339b66_c.jpg,bellflower,4065,20181,15734,8339,4505,397,502,211,259,1901,3047,3353,842,208,1451,541
3933549477_df8562e1bb_c.jpg,bellflower,6534,7375,10805,5948,1347,713,430,169,165,300,1162,1393,7687,14012,4892,2604
39531059605_e02495061f_c.jpg,bellflower,1373,2870,9473,16982,6435,3146,1597,983,747,254,640,11019,8021,1142,479,375
4009011834_1943309996_c.jpg,bellflower,752,11333,13569,4298,899,291,407,392,8297,20062,2449,2126,206,82,211,162
40163638190_d912cf989b_c.jpg,bellflower,2567,2009,10979,36459,5225,672,756,795,318,679,2477,1886,253,98,207,156
4037697708_59c8afef04_c.jpg,bellflower,2522,6195,19199,9301,1096,279,299,239,324,1564,4468,10689,6138,1024,1097,1102
40618889812_ca920b4cca_c.jpg,bellflower,1450,10769,18674,5919,1110,109,105,117,195,925,8908,13193,2046,684,643,689
40673406135_6c26f5beb1_c.jpg,bellflower,3687,13410,15328,18702,5269,322,17,20,20,39,52,3520,3828,514,385,423
40716703535_6fa8cb949a_c.jpg,bellflower,7,9,721,51922,10536,200,81,55,81,53,172,1099,572,19,6,3
40728853940_c1a1171c0a_c.jpg,bellflower,43,777,7765,55656,838,39,52,33,61,58,71,68,29,34,10,2
40728856230_002700745b_c.jpg,bellflower,1984,24063,22950,12587,824,48,82,47,74,266,1564,354,223,87,211,172
40728856920_db055d65fe_c.jpg,bellflower,167,1461,3516,42957,15638,316,79,49,97,107,469,630,21,22,2,5
41300442564_fa3dbc5e43_c.jpg,bellflower,398,8844,15077,17837,5425,2936,1992,1510,2979,5863,325,310,294,473,817,456
41578251075_1f8ef38c80_c.jpg,bellflower,349,798,14621,29559,6910,937,217,187,198,475,5339,4967,483,199,131,166
41703698220_4ba71c5f23_c.jpg,bellflower,1656,13591,5417,8171,12005,4223,2329,2328,4148,4170,4011,2735,229,115,153,255
41834393710_19fdde7918_c.jpg,bellflower,20,100,1474,34475,19868,2432,1719,1048,1452,2074,793,52,10,7,6,6
41843011570_a8c5f9d2bf_c.jpg,bellflower,1038,726,1293,32306,6947,560,71,27,20,25,372,225,16083,4616,709,518
4186056190_7a4b5e0a2c_c.jpg,bellflower,5594,8505,6872,13722,4552,710,655,453,723,1367,753,244,97,143,1628,19518
42540008654_00d1f0cf06_c.jpg,bellflower,84,110,56,11783,37488,4234,226,137,167,246,619,9837,284,103,92,70
4260620341_437a32b7af_c.jpg,bellflower,1205,1352,712,8450,3135,1276,1177,1664,12095,14784,313,297,514,4658,8027,5877
42637690622_ab217ef285_c.jpg,bellflower,468,3152,2942,13654,17714,1997,145,75,50,69,187,6156,17693,557,403,274
4267794335_6e6825f737_c.jpg,bellflower,5106,17018,3972,2645,1986,199,201,75,194,1008,6055,11226,5745,4897,2454,2755
42699216524_67dc457973_c.jpg,bellflower,122,75,74,27,54,187,72,550,11813,18674,1158,18050,14342,124,133,81
42792197975_ed1578f636_c.jpg,bellflower,0,1,5042,49476,5782,2691,2194,250,83,17,0,0,0,0,0,0
42824769501_935a724153_c.jpg,bellflower,1504,523,9166,16735,5103,553,1458,562,490,749,1200,26685,472,134,117,85
42932053011_deea0291cc_c.jpg,bellflower,2800,682,1462,2188,15374,23638,8151,2353,1258,1020,1384,792,1698,1497,808,431
42944927545_48cda0cc6f_c.jpg,bellflower,19,501,6243,29471,13116,160,80,68,96,375,2753,11977,648,13,8,8
42994917102_0aa07efefa_c.jpg,bellflower,1224,332,1093,2093,4053,8709,5845,2039,1956,2934,21312,4620,2844,1780,1746,2956
43125827835_79c2487fe1_c.jpg,bellflower,373,2264,3432,24446,16498,5724,2292,4628,1831,108,245,1831,1090,320,211,243
43172100842_e6b976fb08_c.jpg,bellflower,715,57808,6121,109,0,0,0,0,0,0,0,182,213,95,130,163
43188336335_09c29da992_c.jpg,bellflower,203,4634,19936,19959,6880,249,100,84,112,238,1799,10540,436,127,107,132
43244172042_57a00c0307_c.jpg,bellflower,2753,15321,13407,208,0,0,0,0,0,0,0,53,24546,5260,2485,1503
4354518963_9e16851ca3_c.jpg,bellflower,8726,3897,5866,5316,13250,5945,1782,2330,3057,2418,2991,3336,2871,1861,1229,661
43592464881_6f73a73fef_c.jpg,bellflower,3259,4875,25247,22033,280,78,818,42,138,1399,2247,3160,640,143,1038,139
43595019572_c3724cc40d_c.jpg,bellflower,75,463,2188,24353,10290,3996,3133,2281,5294,8649,3204,1329,136,83,30,32
43637024400_8fc1b4d650_c.jpg,bellflower,66,7098,47441,5910,29,8,6,4,6,8,133,4496,217,42,38,34
43656056711_93142eeb1e_c.jpg,bellflower,24409,17449,3976,2808,724,100,262,170,264,2831,5247,2563,810,425,1245,2253
43811893632_488ecde39b_c.jpg,bellflower,421,355,1877,15243,29431,6549,1512,547,271,277,410,328,2668,4248,1095,304
43920779722_bc7b828f83_c.jpg,bellflower,8577,22124,24860,1575,0,0,0,0,0,0,1,3371,1071,454,1387,2116
43920781832_53da8c1314_c.jpg,bellflower,3465,12949,20389,5109,526,176,144,182,209,209,395,16147,1334,1242,1083,1977
43930678692_7bf6d24b20_c.jpg,bellflower,5850,24933,28777,5715,27,0,0,0,0,0,0,0,0,11,25,198
43965347282_d38c88a942_c.jpg,bellflower,1525,16175,32295,5926,262,55,30,19,20,23,69,2401,5391,631,399,315
43969092731_d41d4e27fc_c.jpg,bellflower,8938,19491,15029,1022,3,0,1,0,0,1,15,11850,3053,1373,1302,3458
43969093371_723512c668_c.jpg,bellflower,207,2231,15087,30690,2604,118,52,21,29,56,309,12749,1037,156,78,112
44076906584_e768f7d055_c.jpg,bellflower,1429,5945,15809,22588,2327,241,113,78,115,293,8868,6032,271,185,662,580
4408442038_8995ac8323_c.jpg,bellflower,555,659,495,2918,22932,20544,2348,28,13,14,19,76,1344,9915,2715,961
44312361160_af3ca3397b_c.jpg,bellflower,448,2779,23864,24394,3127,1,2,0,0,0,3,639,8942,640,381,316
44388346821_556626e0f6_c.jpg,bellflower,2849,3991,17773,11403,5,1,0,0,0,0,2,5431,15235,3909,2811,2126
4451473328_264a30daf6_c.jpg,bellflower,23130,10316,6398,15913,7997,462,47,20,0,0,1,3,0,0,4,1245
4459106767_023acc3513_c.jpg,bellflower,3484,15102,18868,23335,2356,361,152,110,144,127,242,297,211,120,251,376
44697779171_1dbc92d603_c.jpg,bellflower,1,0,0,1,1,1,0,5,58,46842,18477,145,5,0,0,0
4507245028_c8c85ca218_c.jpg,bellflower,8,59,471,16376,38104,230,102,64,106,235,1089,8648,23,8,5,8
4515659969_308543df5f_c.jpg,bellflower,414,2927,5315,16123,4054,247,134,131,230,360,5493,28689,631,280,272,236
45183323801_a542a7352b_c.jpg,bellflower,780,21695,27102,975,368,0,711,56,787,4881,256,859,6276,323,273,194
45345281631_7a9c7ab7ae_c.jpg,bellflower,313,860,7428,43738,4430,35,20,20,19,50,149,6344,1577,254,168,131
45824915304_ff108ae270_c.jpg,bellflower,57,459,44169,16257,341,145,177,98,98,207,3289,209,6,6,4,14
45875480005_4636895854_c.jpg,bellflower,132,804,43351,17213,107,35,31,19,14,28,147,2051,1277,165,84,78
4611790101_88e0650da2_c.jpg,bellflower,121,121,5831,39609,3041,133,104,69,89,370,2361,12670,745,141,74,57
4611805073_0faea1687e_c.jpg,bellflower,970,2318,6086,14135,30076,9740,974,245,142,88,78,61,65,183,104,271
4612407418_1acbcf3313_c.jpg,bellflower,2306,11922,21551,12988,13305,1364,434,198,77,0,0,0,3,130,302,956
4612412064_dd19072733_c.jpg,bellflower,366,2139,21756,30304,6749,453,73,37,67,57,293,2817,220,39,55,111
4612420870_015bfa31e3_c.jpg,bellflower,10,7,3749,35945,18899,161,83,67,68,153,1834,4540,11,6,1,2
4636440353_861ac7bb5e_c.jpg,bellflower,11316,7074,3001,4822,758,144,79,91,83,157,3447,24729,3153,1596,1773,3313
4663855705_ea22a75c40_c.jpg,bellflower,254,679,2112,43405,112,1,1,0,1,1,12,7208,11040,388,164,158
4665503309_312a2f6d06_c.jpg,bellflower,157,234,851,27222,7759,1428,1384,1192,4106,968,1637,9796,8270,297,121,114
4693202106_deb1cd3fc3_c.jpg,bellflower,556,162,293,137,382,1193,3111,5130,11577,23666,17808,933,272,133,146,37
4696668190_dcb7cf9e52_c.jpg,bellflower,1525,5499,5066,2178,805,408,449,579,2467,35657,3991,4621,1359,283,251,398
4700447999_125453ee4d_c.jpg,bellflower,304,658,428,376,1009,241,168,195,325,2068,16256,15162,28089,89,71,97
4715725206_20b99a797b_c.jpg,bellflower,38461,225,3982,5082,1165,339,467,297,852,1005,2559,7347,2076,1434,215,30
4736765695_a60c88152a_c.jpg,bellflower,1214,1592,4134,35118,11502,1160,1000,705,672,1542,2777,2724,584,234,355,223
4738070964_f815cd3d98_c.jpg,bellflower,450,1593,6886,26724,1460,7,6,4,2,4,24,1278,25211,1087,493,307
4741421700_0e6dfab6e9_c.jpg,bellflower,1310,16810,16135,13459,1676,573,918,648,4067,3317,662,5406,206,116,106,127
4743175640_d833a5bb0d_c.jpg,bellflower,3430,979,7210,31476,7918,381,316,146,271,1341,6036,3056,215,1520,923,318
4750400906_c3547d9631_c.jpg,bellflower,345,178,193,6922,8266,3365,2907,3031,1566,1204,10126,23409,1888,889,757,490
4751634539_63fb5f405c_c.jpg,bellflower,9481,9543,13456,17312,6744,1803,1227,902,1520,697,562,337,167,721,264,800
4759742311_d0cf4607d0_c.jpg,bellflower,305,444,3343,37454,310,7,12,3,6,16,281,12770,9473,546,302,264
4764380250_898a4759c7_c.jpg,bellflower,275,1781,7025,31471,12144,1111,267,163,259,556,8240,1618,278,158,121,69
4768570254_6b9a8853c7_c.jpg,bellflower,2115,15289,9475,20837,5332,107,27,14,10,28,64,4244,6055,811,533,595
4777089442_7abbd1c122_c.jpg,bellflower,241,4418,9960,27623,15336,2027,1527,1324,1480,934,281,92,53,172,44,24
4777587095_623881fb6f_c.jpg,bellflower,172,306,17830,11065,29,10,10,24,36,1028,14368,20006,348,92,126,86
47958860153_da85373cb0_c.jpg,bellflower,2928,8522,12064,27955,6641,1233,287,205,116,131,179,594,1866,665,887,1263
47958892866_92c73ed850_c.jpg,bellflower,850,1420,3030,5728,1720,349,227,159,165,194,313,7955,38508,3396,874,648
47961174587_ef9b0c50b5_c.jpg,bellflower,3709,1484,2710,7982,26830,10268,2938,456,152,206,308,1661,2352,1376,1089,2015
47961467478_f71bb391fe_c.jpg,bellflower,162,938,55852,587,14,3,3,6,506,2025,499,3032,1527,173,110,99
4796557871_61cf777e68_c.jpg,bellflower,4022,4952,6199,21168,1770,615,328,238,330,1097,10175,2231,2027,3128,2321,4935
48011787111_34208c1ca6_c.jpg,bellflower,1728,1381,5362,18024,9419,3682,3534,3343,6118,3516,2386,5546,764,266,331,136
48017427926_66f61cd09f_c.jpg,bellflower,391,1505,21939,17201,4830,1328,753,507,465,976,1541,11609,1897,180,283,131
48017428046_ddc3e4d2d8_c.jpg,bellflower,561,846,2779,5762,9854,9989,11848,4331,2109,1618,1946,11897,1617,132,116,131
48017428111_a38c4bcd10_c.jpg,bellflower,713,3090,5334,8736,8466,2432,892,463,538,854,1403,21120,10723,298,221,253
48017440008_42dfc1fc22_c.jpg,bellflower,563,6046,9093,9134,9603,4719,3062,1728,1356,2192,1307,9139,6527,538,266,263
48017515587_683dc4c986_c.jpg,bellflower,232,1389,16287,10964,6095,2784,2232,1572,2559,4632,1787,13309,1312,163,121,98
48017516287_199a431525_c.jpg,bellflower,683,5835,12670,10416,6927,2889,3311,1855,1648,2435,3000,7044,6050,411,191,171
4804385125_04c3eb8b15_c.jpg,bellflower,529,2564,3106,10441,9614,1230,901,851,1412,6500,27359,690,122,58,64,95
48056194676_064c00ebaf_c.jpg,bellflower,196,211,403,4510,32147,18769,6870,938,82,37,23,65,362,342,387,194
48060588466_b0240f4cc5_c.jpg,bellflower,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48071085133_af896f2391_c.jpg,bellflower,3,1,11,1733,5401,741,559,510,672,2940,52759,205,1,0,0,0
48073858182_b319d0f123_c.jpg,bellflower,5001,41512,6386,4669,378,36,22,11,8,22,32,1058,4522,725,487,667
48093318378_5d9536285e_c.jpg,bellflower,70,119,462,39379,24803,23,12,5,9,33,79,259,153,57,38,35
48096532443_324d233ee5_c.jpg,bellflower,1056,1010,11436,22247,10106,1487,174,134,121,103,144,2165,5978,5240,2976,1159
48098758727_bfe08cd1f0_c.jpg,bellflower,117,191,5679,7792,38848,5099,450,552,384,1240,1053,3782,251,30,36,32
48099643061_69042de2c7_c.jpg,bellflower,120,181,764,59883,986,19,19,8,10,29,64,458,2305,456,134,100
48104122013_cff4c07863_c.jpg,bellflower,412,20251,23889,2371,57,3,3,3,5,3,60,15509,2225,299,209,237
48181574556_b9775dc68f_c.jpg,bellflower,148,470,10898,39347,2584,1128,1167,1857,2989,3325,1266,286,31,1,36,3
48184288721_88ecec8706_c.jpg,bellflower,40,127,261,6230,33561,12699,1496,236,132,166,283,3182,6828,200,58,37
48194448137_56f0926ecc_c.jpg,bellflower,1121,1162,3218,11543,30701,15593,1135,197,102,73,218,396,12,3,9,53
48230893157_017074c939_c.jpg,bellflower,132,1090,45090,8033,2995,712,186,58,37,41,92,6603,251,112,63,41
48244234767_15d9ac67a1_c.jpg,bellflower,146,74,189,717,25441,20330,3905,342,413,786,7542,5484,65,17,57,28
48251286707_3f01fd2e0d_c.jpg,bellflower,9380,10752,12954,1099,192,82,90,115,1239,3227,981,1390,2347,10616,4754,6318
48257424567_015663c346_c.jpg,bellflower,19,389,1274,17081,35564,6844,390,115,119,134,657,2766,159,22,3,0
48267680191_a2bdd13323_c.jpg,bellflower,3093,8408,18017,28028,862,72,19,16,25,67,293,5707,507,143,135,144
48273718891_e965259369_c.jpg,bellflower,1005,12462,23804,17022,3758,209,101,62,86,166,784,4589,918,207,171,192
48278330967_5b4c030654_c.jpg,bellflower,212,1208,4947,31725,10602,1451,320,28,33,20,42,11269,3403,168,47,61
48283283436_05341c80aa_c.jpg,bellflower,1808,3887,7328,32951,7341,0,0,0,0,2,13,2069,8753,579,352,453
48283285861_d049f99fa6_c.jpg,bellflower,748,9578,7730,14703,2173,617,528,555,1702,1174,11858,12953,525,198,236,258
48283391972_5c7a57fa53_c.jpg,bellflower,3257,3942,10717,17046,9025,94,16,15,14,23,167,4987,866,351,10505,4511
48284928557_11aa1308ec_c.jpg,bellflower,1197,272,2728,27680,2825,463,945,634,1418,3765,6465,16802,184,69,42,47
48311001011_4a947bd6f6_c.jpg,bellflower,36,1658,60960,171,11,3,3,2,6,20,346,2148,91,34,22,25
48320660927_4d37d2b6f1_c.jpg,bellflower,30412,1300,941,693,605,619,216,57,91,255,816,4899,20391,758,2267,1216
48330624461_08a44d7723_c.jpg,bellflower,294,450,1290,44343,10620,78,20,8,14,30,35,494,6210,1044,358,248
48357470851_4b35a43fde_c.jpg,bellflower,3440,16312,18936,9943,1248,273,300,308,196,270,333,5114,4887,1018,1221,1737
48366980712_40f311a78e_c.jpg,bellflower,479,1126,1636,3794,23652,11341,3292,1555,327,316,389,1989,13349,1338,579,374
48383335997_e3db6c1096_c.jpg,bellflower,6,1,13,404,18198,36863,6802,1409,1036,760,39,0,3,1,1,0
48388913322_a7f4ea7bee_c.jpg,bellflower,124,4187,11302,36659,4043,66,65,28,92,149,6164,2295,137,80,77,68
48406594412_7084261c99_c.jpg,bellflower,13,39,177,10332,36576,3685,775,128,177,314,1373,11888,31,10,6,12
4840899494_37c1a6bc5b_c.jpg,bellflower,810,593,2766,20930,20470,5957,1700,683,392,462,613,3575,5513,766,196,110
48416602407_d1392725b7_c.jpg,bellflower,6045,18398,13291,25882,606,45,34,21,52,151,101,94,54,46,91,625
48418545552_83b42bcccf_c.jpg,bellflower,621,2021,25250,3468,68,20,20,17,24,110,19245,12837,935,310,251,339
48482016367_e385849521_c.jpg,bellflower,28,69,360,8692,34458,2955,1935,220,252,561,5495,10409,54,18,13,17
48487178156_145c6aa161_c.jpg,bellflower,94,163,1309,10728,27522,5078,3890,4294,2841,577,719,4495,3440,183,126,77
